"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"14/04/2025 08:00:00 - 14/04/2025 09:00:00","BZN|FI","Without sequence","8.91","",""
"14/04/2025 09:00:00 - 14/04/2025 10:00:00","BZN|FI","Without sequence","4.03","",""
"14/04/2025 10:00:00 - 14/04/2025 11:00:00","BZN|FI","Without sequence","3.67","",""
"14/04/2025 11:00:00 - 14/04/2025 12:00:00","BZN|FI","Without sequence","3.57","",""
"14/04/2025 12:00:00 - 14/04/2025 13:00:00","BZN|FI","Without sequence","3.07","",""
"14/04/2025 13:00:00 - 14/04/2025 14:00:00","BZN|FI","Without sequence","2.91","",""
"14/04/2025 14:00:00 - 14/04/2025 15:00:00","BZN|FI","Without sequence","2.32","",""
"14/04/2025 15:00:00 - 14/04/2025 16:00:00","BZN|FI","Without sequence","2.26","",""
"14/04/2025 16:00:00 - 14/04/2025 17:00:00","BZN|FI","Without sequence","2.36","",""
"14/04/2025 17:00:00 - 14/04/2025 18:00:00","BZN|FI","Without sequence","2.32","",""
"14/04/2025 18:00:00 - 14/04/2025 19:00:00","BZN|FI","Without sequence","7.79","",""
"14/04/2025 19:00:00 - 14/04/2025 20:00:00","BZN|FI","Without sequence","12.89","",""
"14/04/2025 20:00:00 - 14/04/2025 21:00:00","BZN|FI","Without sequence","13.09","",""
"14/04/2025 21:00:00 - 14/04/2025 22:00:00","BZN|FI","Without sequence","6.65","",""
"14/04/2025 22:00:00 - 14/04/2025 23:00:00","BZN|FI","Without sequence","3.5","",""
"14/04/2025 23:00:00 - 15/04/2025 00:00:00","BZN|FI","Without sequence","2.32","",""
"15/04/2025 00:00:00 - 15/04/2025 01:00:00","BZN|FI","Without sequence","2.56","",""
"15/04/2025 01:00:00 - 15/04/2025 02:00:00","BZN|FI","Without sequence","2.37","",""
"15/04/2025 02:00:00 - 15/04/2025 03:00:00","BZN|FI","Without sequence","2.35","",""
"15/04/2025 03:00:00 - 15/04/2025 04:00:00","BZN|FI","Without sequence","2.74","",""
"15/04/2025 04:00:00 - 15/04/2025 05:00:00","BZN|FI","Without sequence","2.91","",""
"15/04/2025 05:00:00 - 15/04/2025 06:00:00","BZN|FI","Without sequence","6.78","",""
"15/04/2025 06:00:00 - 15/04/2025 07:00:00","BZN|FI","Without sequence","30.01","",""
"15/04/2025 07:00:00 - 15/04/2025 08:00:00","BZN|FI","Without sequence","43.3","",""
"15/04/2025 08:00:00 - 15/04/2025 09:00:00","BZN|FI","Without sequence","33.04","",""
"15/04/2025 09:00:00 - 15/04/2025 10:00:00","BZN|FI","Without sequence","8.98","",""
"15/04/2025 10:00:00 - 15/04/2025 11:00:00","BZN|FI","Without sequence","10.34","",""
"15/04/2025 11:00:00 - 15/04/2025 12:00:00","BZN|FI","Without sequence","5.0","",""
"15/04/2025 12:00:00 - 15/04/2025 13:00:00","BZN|FI","Without sequence","2.94","",""
"15/04/2025 13:00:00 - 15/04/2025 14:00:00","BZN|FI","Without sequence","3.14","",""
"15/04/2025 14:00:00 - 15/04/2025 15:00:00","BZN|FI","Without sequence","4.04","",""
"15/04/2025 15:00:00 - 15/04/2025 16:00:00","BZN|FI","Without sequence","6.68","",""
"15/04/2025 16:00:00 - 15/04/2025 17:00:00","BZN|FI","Without sequence","7.22","",""
"15/04/2025 17:00:00 - 15/04/2025 18:00:00","BZN|FI","Without sequence","37.6","",""
"15/04/2025 18:00:00 - 15/04/2025 19:00:00","BZN|FI","Without sequence","108.15","",""
"15/04/2025 19:00:00 - 15/04/2025 20:00:00","BZN|FI","Without sequence","138.04","",""
"15/04/2025 20:00:00 - 15/04/2025 21:00:00","BZN|FI","Without sequence","69.16","",""
"15/04/2025 21:00:00 - 15/04/2025 22:00:00","BZN|FI","Without sequence","25.08","",""
"15/04/2025 22:00:00 - 15/04/2025 23:00:00","BZN|FI","Without sequence","7.62","",""
"15/04/2025 23:00:00 - 16/04/2025 00:00:00","BZN|FI","Without sequence","2.97","",""
"16/04/2025 00:00:00 - 16/04/2025 01:00:00","BZN|FI","Without sequence","2.73","",""
"16/04/2025 01:00:00 - 16/04/2025 02:00:00","BZN|FI","Without sequence","2.36","",""
"16/04/2025 02:00:00 - 16/04/2025 03:00:00","BZN|FI","Without sequence","2.24","",""
"16/04/2025 03:00:00 - 16/04/2025 04:00:00","BZN|FI","Without sequence","2.37","",""
"16/04/2025 04:00:00 - 16/04/2025 05:00:00","BZN|FI","Without sequence","2.8","",""
"16/04/2025 05:00:00 - 16/04/2025 06:00:00","BZN|FI","Without sequence","3.53","",""
"16/04/2025 06:00:00 - 16/04/2025 07:00:00","BZN|FI","Without sequence","4.89","",""
"16/04/2025 07:00:00 - 16/04/2025 08:00:00","BZN|FI","Without sequence","5.96","",""
"16/04/2025 08:00:00 - 16/04/2025 09:00:00","BZN|FI","Without sequence","7.6","",""
"16/04/2025 09:00:00 - 16/04/2025 10:00:00","BZN|FI","Without sequence","43.8","",""
"16/04/2025 10:00:00 - 16/04/2025 11:00:00","BZN|FI","Without sequence","21.26","",""
"16/04/2025 11:00:00 - 16/04/2025 12:00:00","BZN|FI","Without sequence","9.51","",""
"16/04/2025 12:00:00 - 16/04/2025 13:00:00","BZN|FI","Without sequence","8.43","",""
"16/04/2025 13:00:00 - 16/04/2025 14:00:00","BZN|FI","Without sequence","8.24","",""
"16/04/2025 14:00:00 - 16/04/2025 15:00:00","BZN|FI","Without sequence","9.99","",""
"16/04/2025 15:00:00 - 16/04/2025 16:00:00","BZN|FI","Without sequence","24.73","",""
"16/04/2025 16:00:00 - 16/04/2025 17:00:00","BZN|FI","Without sequence","23.71","",""
"16/04/2025 17:00:00 - 16/04/2025 18:00:00","BZN|FI","Without sequence","52.76","",""
"16/04/2025 18:00:00 - 16/04/2025 19:00:00","BZN|FI","Without sequence","43.53","",""
"16/04/2025 19:00:00 - 16/04/2025 20:00:00","BZN|FI","Without sequence","13.06","",""
"16/04/2025 20:00:00 - 16/04/2025 21:00:00","BZN|FI","Without sequence","4.24","",""
"16/04/2025 21:00:00 - 16/04/2025 22:00:00","BZN|FI","Without sequence","3.81","",""
"16/04/2025 22:00:00 - 16/04/2025 23:00:00","BZN|FI","Without sequence","3.5","",""
"16/04/2025 23:00:00 - 17/04/2025 00:00:00","BZN|FI","Without sequence","3.2","",""
"17/04/2025 00:00:00 - 17/04/2025 01:00:00","BZN|FI","Without sequence","3.32","",""
"17/04/2025 01:00:00 - 17/04/2025 02:00:00","BZN|FI","Without sequence","3.55","",""
"17/04/2025 02:00:00 - 17/04/2025 03:00:00","BZN|FI","Without sequence","4.07","",""
"17/04/2025 03:00:00 - 17/04/2025 04:00:00","BZN|FI","Without sequence","4.88","",""
"17/04/2025 04:00:00 - 17/04/2025 05:00:00","BZN|FI","Without sequence","11.07","",""
"17/04/2025 05:00:00 - 17/04/2025 06:00:00","BZN|FI","Without sequence","89.68","",""
"17/04/2025 06:00:00 - 17/04/2025 07:00:00","BZN|FI","Without sequence","126.2","",""
"17/04/2025 07:00:00 - 17/04/2025 08:00:00","BZN|FI","Without sequence","173.2","",""
"17/04/2025 08:00:00 - 17/04/2025 09:00:00","BZN|FI","Without sequence","129.82","",""
"17/04/2025 09:00:00 - 17/04/2025 10:00:00","BZN|FI","Without sequence","118.98","",""
"17/04/2025 10:00:00 - 17/04/2025 11:00:00","BZN|FI","Without sequence","116.9","",""
"17/04/2025 11:00:00 - 17/04/2025 12:00:00","BZN|FI","Without sequence","73.5","",""
"17/04/2025 12:00:00 - 17/04/2025 13:00:00","BZN|FI","Without sequence","65.23","",""
"17/04/2025 13:00:00 - 17/04/2025 14:00:00","BZN|FI","Without sequence","86.29","",""
"17/04/2025 14:00:00 - 17/04/2025 15:00:00","BZN|FI","Without sequence","112.24","",""
"17/04/2025 15:00:00 - 17/04/2025 16:00:00","BZN|FI","Without sequence","64.41","",""
"17/04/2025 16:00:00 - 17/04/2025 17:00:00","BZN|FI","Without sequence","86.51","",""
"17/04/2025 17:00:00 - 17/04/2025 18:00:00","BZN|FI","Without sequence","116.9","",""
"17/04/2025 18:00:00 - 17/04/2025 19:00:00","BZN|FI","Without sequence","169.81","",""
"17/04/2025 19:00:00 - 17/04/2025 20:00:00","BZN|FI","Without sequence","190.0","",""
"17/04/2025 20:00:00 - 17/04/2025 21:00:00","BZN|FI","Without sequence","80.15","",""
"17/04/2025 21:00:00 - 17/04/2025 22:00:00","BZN|FI","Without sequence","56.01","",""
"17/04/2025 22:00:00 - 17/04/2025 23:00:00","BZN|FI","Without sequence","14.62","",""
"17/04/2025 23:00:00 - 18/04/2025 00:00:00","BZN|FI","Without sequence","3.23","",""
"18/04/2025 00:00:00 - 18/04/2025 01:00:00","BZN|FI","Without sequence","7.45","",""
"18/04/2025 01:00:00 - 18/04/2025 02:00:00","BZN|FI","Without sequence","4.2","",""
"18/04/2025 02:00:00 - 18/04/2025 03:00:00","BZN|FI","Without sequence","3.77","",""
"18/04/2025 03:00:00 - 18/04/2025 04:00:00","BZN|FI","Without sequence","5.2","",""
"18/04/2025 04:00:00 - 18/04/2025 05:00:00","BZN|FI","Without sequence","6.75","",""
"18/04/2025 05:00:00 - 18/04/2025 06:00:00","BZN|FI","Without sequence","4.66","",""
"18/04/2025 06:00:00 - 18/04/2025 07:00:00","BZN|FI","Without sequence","5.12","",""
"18/04/2025 07:00:00 - 18/04/2025 08:00:00","BZN|FI","Without sequence","6.51","",""
"18/04/2025 08:00:00 - 18/04/2025 09:00:00","BZN|FI","Without sequence","12.89","",""
"18/04/2025 09:00:00 - 18/04/2025 10:00:00","BZN|FI","Without sequence","8.36","",""
"18/04/2025 10:00:00 - 18/04/2025 11:00:00","BZN|FI","Without sequence","8.38","",""
"18/04/2025 11:00:00 - 18/04/2025 12:00:00","BZN|FI","Without sequence","7.53","",""
"18/04/2025 12:00:00 - 18/04/2025 13:00:00","BZN|FI","Without sequence","7.21","",""
"18/04/2025 13:00:00 - 18/04/2025 14:00:00","BZN|FI","Without sequence","7.14","",""
"18/04/2025 14:00:00 - 18/04/2025 15:00:00","BZN|FI","Without sequence","7.72","",""
"18/04/2025 15:00:00 - 18/04/2025 16:00:00","BZN|FI","Without sequence","8.33","",""
"18/04/2025 16:00:00 - 18/04/2025 17:00:00","BZN|FI","Without sequence","11.2","",""
"18/04/2025 17:00:00 - 18/04/2025 18:00:00","BZN|FI","Without sequence","24.23","",""
"18/04/2025 18:00:00 - 18/04/2025 19:00:00","BZN|FI","Without sequence","60.0","",""
"18/04/2025 19:00:00 - 18/04/2025 20:00:00","BZN|FI","Without sequence","79.95","",""
"18/04/2025 20:00:00 - 18/04/2025 21:00:00","BZN|FI","Without sequence","92.25","",""
"18/04/2025 21:00:00 - 18/04/2025 22:00:00","BZN|FI","Without sequence","103.43","",""
"18/04/2025 22:00:00 - 18/04/2025 23:00:00","BZN|FI","Without sequence","95.9","",""
"18/04/2025 23:00:00 - 19/04/2025 00:00:00","BZN|FI","Without sequence","48.33","",""
"19/04/2025 00:00:00 - 19/04/2025 01:00:00","BZN|FI","Without sequence","56.09","",""
"19/04/2025 01:00:00 - 19/04/2025 02:00:00","BZN|FI","Without sequence","19.91","",""
"19/04/2025 02:00:00 - 19/04/2025 03:00:00","BZN|FI","Without sequence","9.74","",""
"19/04/2025 03:00:00 - 19/04/2025 04:00:00","BZN|FI","Without sequence","11.83","",""
"19/04/2025 04:00:00 - 19/04/2025 05:00:00","BZN|FI","Without sequence","16.33","",""
"19/04/2025 05:00:00 - 19/04/2025 06:00:00","BZN|FI","Without sequence","18.12","",""
"19/04/2025 06:00:00 - 19/04/2025 07:00:00","BZN|FI","Without sequence","32.62","",""
"19/04/2025 07:00:00 - 19/04/2025 08:00:00","BZN|FI","Without sequence","55.05","",""
"19/04/2025 08:00:00 - 19/04/2025 09:00:00","BZN|FI","Without sequence","60.08","",""
"19/04/2025 09:00:00 - 19/04/2025 10:00:00","BZN|FI","Without sequence","54.25","",""
"19/04/2025 10:00:00 - 19/04/2025 11:00:00","BZN|FI","Without sequence","44.98","",""
"19/04/2025 11:00:00 - 19/04/2025 12:00:00","BZN|FI","Without sequence","61.15","",""
"19/04/2025 12:00:00 - 19/04/2025 13:00:00","BZN|FI","Without sequence","55.06","",""
"19/04/2025 13:00:00 - 19/04/2025 14:00:00","BZN|FI","Without sequence","20.01","",""
"19/04/2025 14:00:00 - 19/04/2025 15:00:00","BZN|FI","Without sequence","20.01","",""
"19/04/2025 15:00:00 - 19/04/2025 16:00:00","BZN|FI","Without sequence","20.08","",""
"19/04/2025 16:00:00 - 19/04/2025 17:00:00","BZN|FI","Without sequence","61.03","",""
"19/04/2025 17:00:00 - 19/04/2025 18:00:00","BZN|FI","Without sequence","111.54","",""
"19/04/2025 18:00:00 - 19/04/2025 19:00:00","BZN|FI","Without sequence","118.98","",""
"19/04/2025 19:00:00 - 19/04/2025 20:00:00","BZN|FI","Without sequence","130.74","",""
"19/04/2025 20:00:00 - 19/04/2025 21:00:00","BZN|FI","Without sequence","119.98","",""
"19/04/2025 21:00:00 - 19/04/2025 22:00:00","BZN|FI","Without sequence","114.33","",""
"19/04/2025 22:00:00 - 19/04/2025 23:00:00","BZN|FI","Without sequence","9.98","",""
"19/04/2025 23:00:00 - 20/04/2025 00:00:00","BZN|FI","Without sequence","3.99","",""
"20/04/2025 00:00:00 - 20/04/2025 01:00:00","BZN|FI","Without sequence","4.01","",""
"20/04/2025 01:00:00 - 20/04/2025 02:00:00","BZN|FI","Without sequence","3.87","",""
"20/04/2025 02:00:00 - 20/04/2025 03:00:00","BZN|FI","Without sequence","3.72","",""
"20/04/2025 03:00:00 - 20/04/2025 04:00:00","BZN|FI","Without sequence","3.9","",""
"20/04/2025 04:00:00 - 20/04/2025 05:00:00","BZN|FI","Without sequence","3.96","",""
"20/04/2025 05:00:00 - 20/04/2025 06:00:00","BZN|FI","Without sequence","4.87","",""
"20/04/2025 06:00:00 - 20/04/2025 07:00:00","BZN|FI","Without sequence","6.76","",""
"20/04/2025 07:00:00 - 20/04/2025 08:00:00","BZN|FI","Without sequence","19.74","",""
"20/04/2025 08:00:00 - 20/04/2025 09:00:00","BZN|FI","Without sequence","31.66","",""
"20/04/2025 09:00:00 - 20/04/2025 10:00:00","BZN|FI","Without sequence","19.93","",""
"20/04/2025 10:00:00 - 20/04/2025 11:00:00","BZN|FI","Without sequence","6.16","",""
"20/04/2025 11:00:00 - 20/04/2025 12:00:00","BZN|FI","Without sequence","3.99","",""
"20/04/2025 12:00:00 - 20/04/2025 13:00:00","BZN|FI","Without sequence","3.6","",""
"20/04/2025 13:00:00 - 20/04/2025 14:00:00","BZN|FI","Without sequence","3.66","",""
"20/04/2025 14:00:00 - 20/04/2025 15:00:00","BZN|FI","Without sequence","4.01","",""
"20/04/2025 15:00:00 - 20/04/2025 16:00:00","BZN|FI","Without sequence","6.39","",""
"20/04/2025 16:00:00 - 20/04/2025 17:00:00","BZN|FI","Without sequence","22.14","",""
"20/04/2025 17:00:00 - 20/04/2025 18:00:00","BZN|FI","Without sequence","35.16","",""
"20/04/2025 18:00:00 - 20/04/2025 19:00:00","BZN|FI","Without sequence","45.13","",""
"20/04/2025 19:00:00 - 20/04/2025 20:00:00","BZN|FI","Without sequence","41.55","",""
"20/04/2025 20:00:00 - 20/04/2025 21:00:00","BZN|FI","Without sequence","18.86","",""
"20/04/2025 21:00:00 - 20/04/2025 22:00:00","BZN|FI","Without sequence","12.29","",""
"20/04/2025 22:00:00 - 20/04/2025 23:00:00","BZN|FI","Without sequence","8.45","",""
"20/04/2025 23:00:00 - 21/04/2025 00:00:00","BZN|FI","Without sequence","7.37","",""
"21/04/2025 00:00:00 - 21/04/2025 01:00:00","BZN|FI","Without sequence","14.3","",""
"21/04/2025 01:00:00 - 21/04/2025 02:00:00","BZN|FI","Without sequence","8.39","",""
"21/04/2025 02:00:00 - 21/04/2025 03:00:00","BZN|FI","Without sequence","7.67","",""
"21/04/2025 03:00:00 - 21/04/2025 04:00:00","BZN|FI","Without sequence","7.56","",""
"21/04/2025 04:00:00 - 21/04/2025 05:00:00","BZN|FI","Without sequence","7.0","",""
"21/04/2025 05:00:00 - 21/04/2025 06:00:00","BZN|FI","Without sequence","7.11","",""
"21/04/2025 06:00:00 - 21/04/2025 07:00:00","BZN|FI","Without sequence","41.32","",""
"21/04/2025 07:00:00 - 21/04/2025 08:00:00","BZN|FI","Without sequence","90.01","",""
"21/04/2025 08:00:00 - 21/04/2025 09:00:00","BZN|FI","Without sequence","80.61","",""
"21/04/2025 09:00:00 - 21/04/2025 10:00:00","BZN|FI","Without sequence","49.92","",""
"21/04/2025 10:00:00 - 21/04/2025 11:00:00","BZN|FI","Without sequence","28.67","",""
"21/04/2025 11:00:00 - 21/04/2025 12:00:00","BZN|FI","Without sequence","27.36","",""
"21/04/2025 12:00:00 - 21/04/2025 13:00:00","BZN|FI","Without sequence","22.85","",""
"21/04/2025 13:00:00 - 21/04/2025 14:00:00","BZN|FI","Without sequence","26.15","",""
"21/04/2025 14:00:00 - 21/04/2025 15:00:00","BZN|FI","Without sequence","32.63","",""
"21/04/2025 15:00:00 - 21/04/2025 16:00:00","BZN|FI","Without sequence","55.04","",""
"21/04/2025 16:00:00 - 21/04/2025 17:00:00","BZN|FI","Without sequence","55.01","",""
"21/04/2025 17:00:00 - 21/04/2025 18:00:00","BZN|FI","Without sequence","107.27","",""
"21/04/2025 18:00:00 - 21/04/2025 19:00:00","BZN|FI","Without sequence","141.03","",""
"21/04/2025 19:00:00 - 21/04/2025 20:00:00","BZN|FI","Without sequence","148.96","",""
"21/04/2025 20:00:00 - 21/04/2025 21:00:00","BZN|FI","Without sequence","95.34","",""
"21/04/2025 21:00:00 - 21/04/2025 22:00:00","BZN|FI","Without sequence","86.94","",""
"21/04/2025 22:00:00 - 21/04/2025 23:00:00","BZN|FI","Without sequence","46.64","",""
"21/04/2025 23:00:00 - 22/04/2025 00:00:00","BZN|FI","Without sequence","35.0","",""
"22/04/2025 00:00:00 - 22/04/2025 01:00:00","BZN|FI","Without sequence","32.62","",""
"22/04/2025 01:00:00 - 22/04/2025 02:00:00","BZN|FI","Without sequence","31.06","",""
"22/04/2025 02:00:00 - 22/04/2025 03:00:00","BZN|FI","Without sequence","32.62","",""
"22/04/2025 03:00:00 - 22/04/2025 04:00:00","BZN|FI","Without sequence","38.28","",""
"22/04/2025 04:00:00 - 22/04/2025 05:00:00","BZN|FI","Without sequence","55.0","",""
"22/04/2025 05:00:00 - 22/04/2025 06:00:00","BZN|FI","Without sequence","128.32","",""
"22/04/2025 06:00:00 - 22/04/2025 07:00:00","BZN|FI","Without sequence","233.54","",""
"22/04/2025 07:00:00 - 22/04/2025 08:00:00","BZN|FI","Without sequence","269.43","",""
"22/04/2025 08:00:00 - 22/04/2025 09:00:00","BZN|FI","Without sequence","300.09","",""
"22/04/2025 09:00:00 - 22/04/2025 10:00:00","BZN|FI","Without sequence","300.03","",""
"22/04/2025 10:00:00 - 22/04/2025 11:00:00","BZN|FI","Without sequence","300.0","",""
"22/04/2025 11:00:00 - 22/04/2025 12:00:00","BZN|FI","Without sequence","300.03","",""
"22/04/2025 12:00:00 - 22/04/2025 13:00:00","BZN|FI","Without sequence","243.97","",""
"22/04/2025 13:00:00 - 22/04/2025 14:00:00","BZN|FI","Without sequence","173.24","",""
"22/04/2025 14:00:00 - 22/04/2025 15:00:00","BZN|FI","Without sequence","158.21","",""
"22/04/2025 15:00:00 - 22/04/2025 16:00:00","BZN|FI","Without sequence","155.96","",""
"22/04/2025 16:00:00 - 22/04/2025 17:00:00","BZN|FI","Without sequence","198.91","",""
"22/04/2025 17:00:00 - 22/04/2025 18:00:00","BZN|FI","Without sequence","249.99","",""
"22/04/2025 18:00:00 - 22/04/2025 19:00:00","BZN|FI","Without sequence","280.0","",""
"22/04/2025 19:00:00 - 22/04/2025 20:00:00","BZN|FI","Without sequence","243.99","",""
"22/04/2025 20:00:00 - 22/04/2025 21:00:00","BZN|FI","Without sequence","275.17","",""
"22/04/2025 21:00:00 - 22/04/2025 22:00:00","BZN|FI","Without sequence","157.28","",""
"22/04/2025 22:00:00 - 22/04/2025 23:00:00","BZN|FI","Without sequence","126.21","",""
"22/04/2025 23:00:00 - 23/04/2025 00:00:00","BZN|FI","Without sequence","109.35","",""
"23/04/2025 00:00:00 - 23/04/2025 01:00:00","BZN|FI","Without sequence","108.74","",""
"23/04/2025 01:00:00 - 23/04/2025 02:00:00","BZN|FI","Without sequence","100.82","",""
"23/04/2025 02:00:00 - 23/04/2025 03:00:00","BZN|FI","Without sequence","98.97","",""
"23/04/2025 03:00:00 - 23/04/2025 04:00:00","BZN|FI","Without sequence","98.86","",""
"23/04/2025 04:00:00 - 23/04/2025 05:00:00","BZN|FI","Without sequence","103.13","",""
"23/04/2025 05:00:00 - 23/04/2025 06:00:00","BZN|FI","Without sequence","158.31","",""
"23/04/2025 06:00:00 - 23/04/2025 07:00:00","BZN|FI","Without sequence","250.0","",""
"23/04/2025 07:00:00 - 23/04/2025 08:00:00","BZN|FI","Without sequence","349.99","",""
"23/04/2025 08:00:00 - 23/04/2025 09:00:00","BZN|FI","Without sequence","300.02","",""
"23/04/2025 09:00:00 - 23/04/2025 10:00:00","BZN|FI","Without sequence","203.11","",""
"23/04/2025 10:00:00 - 23/04/2025 11:00:00","BZN|FI","Without sequence","86.71","",""
"23/04/2025 11:00:00 - 23/04/2025 12:00:00","BZN|FI","Without sequence","80.15","",""
"23/04/2025 12:00:00 - 23/04/2025 13:00:00","BZN|FI","Without sequence","26.0","",""
"23/04/2025 13:00:00 - 23/04/2025 14:00:00","BZN|FI","Without sequence","4.01","",""
"23/04/2025 14:00:00 - 23/04/2025 15:00:00","BZN|FI","Without sequence","3.17","",""
"23/04/2025 15:00:00 - 23/04/2025 16:00:00","BZN|FI","Without sequence","3.91","",""
"23/04/2025 16:00:00 - 23/04/2025 17:00:00","BZN|FI","Without sequence","4.04","",""
"23/04/2025 17:00:00 - 23/04/2025 18:00:00","BZN|FI","Without sequence","4.73","",""
"23/04/2025 18:00:00 - 23/04/2025 19:00:00","BZN|FI","Without sequence","8.56","",""
"23/04/2025 19:00:00 - 23/04/2025 20:00:00","BZN|FI","Without sequence","24.18","",""
"23/04/2025 20:00:00 - 23/04/2025 21:00:00","BZN|FI","Without sequence","33.64","",""
"23/04/2025 21:00:00 - 23/04/2025 22:00:00","BZN|FI","Without sequence","33.47","",""
"23/04/2025 22:00:00 - 23/04/2025 23:00:00","BZN|FI","Without sequence","26.27","",""
"23/04/2025 23:00:00 - 24/04/2025 00:00:00","BZN|FI","Without sequence","23.61","",""
"24/04/2025 00:00:00 - 24/04/2025 01:00:00","BZN|FI","Without sequence","14.94","",""
"24/04/2025 01:00:00 - 24/04/2025 02:00:00","BZN|FI","Without sequence","18.97","",""
"24/04/2025 02:00:00 - 24/04/2025 03:00:00","BZN|FI","Without sequence","30.86","",""
"24/04/2025 03:00:00 - 24/04/2025 04:00:00","BZN|FI","Without sequence","49.0","",""
"24/04/2025 04:00:00 - 24/04/2025 05:00:00","BZN|FI","Without sequence","68.15","",""
"24/04/2025 05:00:00 - 24/04/2025 06:00:00","BZN|FI","Without sequence","204.32","",""
"24/04/2025 06:00:00 - 24/04/2025 07:00:00","BZN|FI","Without sequence","224.0","",""
"24/04/2025 07:00:00 - 24/04/2025 08:00:00","BZN|FI","Without sequence","382.06","",""
"24/04/2025 08:00:00 - 24/04/2025 09:00:00","BZN|FI","Without sequence","299.97","",""
"24/04/2025 09:00:00 - 24/04/2025 10:00:00","BZN|FI","Without sequence","224.0","",""
"24/04/2025 10:00:00 - 24/04/2025 11:00:00","BZN|FI","Without sequence","156.95","",""
"24/04/2025 11:00:00 - 24/04/2025 12:00:00","BZN|FI","Without sequence","161.95","",""
