"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"30/07/2020 12:00:00 - 30/07/2020 13:00:00","BZN|FI","Without sequence","37.47","",""
"30/07/2020 13:00:00 - 30/07/2020 14:00:00","BZN|FI","Without sequence","42.75","",""
"30/07/2020 14:00:00 - 30/07/2020 15:00:00","BZN|FI","Without sequence","42.76","",""
"30/07/2020 15:00:00 - 30/07/2020 16:00:00","BZN|FI","Without sequence","42.79","",""
"30/07/2020 16:00:00 - 30/07/2020 17:00:00","BZN|FI","Without sequence","40.03","",""
"30/07/2020 17:00:00 - 30/07/2020 18:00:00","BZN|FI","Without sequence","40.03","",""
"30/07/2020 18:00:00 - 30/07/2020 19:00:00","BZN|FI","Without sequence","35.83","",""
"30/07/2020 19:00:00 - 30/07/2020 20:00:00","BZN|FI","Without sequence","38.64","",""
"30/07/2020 20:00:00 - 30/07/2020 21:00:00","BZN|FI","Without sequence","30.08","",""
"30/07/2020 21:00:00 - 30/07/2020 22:00:00","BZN|FI","Without sequence","30.39","",""
"30/07/2020 22:00:00 - 30/07/2020 23:00:00","BZN|FI","Without sequence","26.21","",""
"30/07/2020 23:00:00 - 31/07/2020 00:00:00","BZN|FI","Without sequence","12.57","",""
"31/07/2020 00:00:00 - 31/07/2020 01:00:00","BZN|FI","Without sequence","1.44","",""
"31/07/2020 01:00:00 - 31/07/2020 02:00:00","BZN|FI","Without sequence","1.89","",""
"31/07/2020 02:00:00 - 31/07/2020 03:00:00","BZN|FI","Without sequence","1.35","",""
"31/07/2020 03:00:00 - 31/07/2020 04:00:00","BZN|FI","Without sequence","1.32","",""
"31/07/2020 04:00:00 - 31/07/2020 05:00:00","BZN|FI","Without sequence","1.35","",""
"31/07/2020 05:00:00 - 31/07/2020 06:00:00","BZN|FI","Without sequence","20.18","",""
"31/07/2020 06:00:00 - 31/07/2020 07:00:00","BZN|FI","Without sequence","38.77","",""
"31/07/2020 07:00:00 - 31/07/2020 08:00:00","BZN|FI","Without sequence","42.64","",""
"31/07/2020 08:00:00 - 31/07/2020 09:00:00","BZN|FI","Without sequence","47.11","",""
"31/07/2020 09:00:00 - 31/07/2020 10:00:00","BZN|FI","Without sequence","41.53","",""
"31/07/2020 10:00:00 - 31/07/2020 11:00:00","BZN|FI","Without sequence","39.93","",""
"31/07/2020 11:00:00 - 31/07/2020 12:00:00","BZN|FI","Without sequence","40.04","",""
"31/07/2020 12:00:00 - 31/07/2020 13:00:00","BZN|FI","Without sequence","43.01","",""
"31/07/2020 13:00:00 - 31/07/2020 14:00:00","BZN|FI","Without sequence","40.84","",""
"31/07/2020 14:00:00 - 31/07/2020 15:00:00","BZN|FI","Without sequence","40.0","",""
"31/07/2020 15:00:00 - 31/07/2020 16:00:00","BZN|FI","Without sequence","37.39","",""
"31/07/2020 16:00:00 - 31/07/2020 17:00:00","BZN|FI","Without sequence","39.38","",""
"31/07/2020 17:00:00 - 31/07/2020 18:00:00","BZN|FI","Without sequence","41.64","",""
"31/07/2020 18:00:00 - 31/07/2020 19:00:00","BZN|FI","Without sequence","47.12","",""
"31/07/2020 19:00:00 - 31/07/2020 20:00:00","BZN|FI","Without sequence","46.83","",""
"31/07/2020 20:00:00 - 31/07/2020 21:00:00","BZN|FI","Without sequence","40.09","",""
"31/07/2020 21:00:00 - 31/07/2020 22:00:00","BZN|FI","Without sequence","41.53","",""
"31/07/2020 22:00:00 - 31/07/2020 23:00:00","BZN|FI","Without sequence","43.41","",""
"31/07/2020 23:00:00 - 01/08/2020 00:00:00","BZN|FI","Without sequence","34.87","",""
"01/08/2020 00:00:00 - 01/08/2020 01:00:00","BZN|FI","Without sequence","26.73","",""
"01/08/2020 01:00:00 - 01/08/2020 02:00:00","BZN|FI","Without sequence","24.01","",""
"01/08/2020 02:00:00 - 01/08/2020 03:00:00","BZN|FI","Without sequence","23.7","",""
"01/08/2020 03:00:00 - 01/08/2020 04:00:00","BZN|FI","Without sequence","20.23","",""
"01/08/2020 04:00:00 - 01/08/2020 05:00:00","BZN|FI","Without sequence","20.22","",""
"01/08/2020 05:00:00 - 01/08/2020 06:00:00","BZN|FI","Without sequence","23.42","",""
"01/08/2020 06:00:00 - 01/08/2020 07:00:00","BZN|FI","Without sequence","24.4","",""
"01/08/2020 07:00:00 - 01/08/2020 08:00:00","BZN|FI","Without sequence","38.44","",""
"01/08/2020 08:00:00 - 01/08/2020 09:00:00","BZN|FI","Without sequence","37.45","",""
"01/08/2020 09:00:00 - 01/08/2020 10:00:00","BZN|FI","Without sequence","38.58","",""
"01/08/2020 10:00:00 - 01/08/2020 11:00:00","BZN|FI","Without sequence","38.49","",""
"01/08/2020 11:00:00 - 01/08/2020 12:00:00","BZN|FI","Without sequence","40.24","",""
"01/08/2020 12:00:00 - 01/08/2020 13:00:00","BZN|FI","Without sequence","37.87","",""
"01/08/2020 13:00:00 - 01/08/2020 14:00:00","BZN|FI","Without sequence","38.66","",""
"01/08/2020 14:00:00 - 01/08/2020 15:00:00","BZN|FI","Without sequence","39.21","",""
"01/08/2020 15:00:00 - 01/08/2020 16:00:00","BZN|FI","Without sequence","40.23","",""
"01/08/2020 16:00:00 - 01/08/2020 17:00:00","BZN|FI","Without sequence","41.73","",""
"01/08/2020 17:00:00 - 01/08/2020 18:00:00","BZN|FI","Without sequence","43.13","",""
"01/08/2020 18:00:00 - 01/08/2020 19:00:00","BZN|FI","Without sequence","38.43","",""
"01/08/2020 19:00:00 - 01/08/2020 20:00:00","BZN|FI","Without sequence","38.78","",""
"01/08/2020 20:00:00 - 01/08/2020 21:00:00","BZN|FI","Without sequence","33.45","",""
"01/08/2020 21:00:00 - 01/08/2020 22:00:00","BZN|FI","Without sequence","38.32","",""
"01/08/2020 22:00:00 - 01/08/2020 23:00:00","BZN|FI","Without sequence","34.43","",""
"01/08/2020 23:00:00 - 02/08/2020 00:00:00","BZN|FI","Without sequence","25.25","",""
"02/08/2020 00:00:00 - 02/08/2020 01:00:00","BZN|FI","Without sequence","27.02","",""
"02/08/2020 01:00:00 - 02/08/2020 02:00:00","BZN|FI","Without sequence","12.96","",""
"02/08/2020 02:00:00 - 02/08/2020 03:00:00","BZN|FI","Without sequence","7.59","",""
"02/08/2020 03:00:00 - 02/08/2020 04:00:00","BZN|FI","Without sequence","12.97","",""
"02/08/2020 04:00:00 - 02/08/2020 05:00:00","BZN|FI","Without sequence","13.25","",""
"02/08/2020 05:00:00 - 02/08/2020 06:00:00","BZN|FI","Without sequence","15.56","",""
"02/08/2020 06:00:00 - 02/08/2020 07:00:00","BZN|FI","Without sequence","23.99","",""
"02/08/2020 07:00:00 - 02/08/2020 08:00:00","BZN|FI","Without sequence","25.46","",""
"02/08/2020 08:00:00 - 02/08/2020 09:00:00","BZN|FI","Without sequence","27.49","",""
"02/08/2020 09:00:00 - 02/08/2020 10:00:00","BZN|FI","Without sequence","31.04","",""
"02/08/2020 10:00:00 - 02/08/2020 11:00:00","BZN|FI","Without sequence","33.09","",""
"02/08/2020 11:00:00 - 02/08/2020 12:00:00","BZN|FI","Without sequence","37.78","",""
"02/08/2020 12:00:00 - 02/08/2020 13:00:00","BZN|FI","Without sequence","32.15","",""
"02/08/2020 13:00:00 - 02/08/2020 14:00:00","BZN|FI","Without sequence","30.7","",""
"02/08/2020 14:00:00 - 02/08/2020 15:00:00","BZN|FI","Without sequence","32.92","",""
"02/08/2020 15:00:00 - 02/08/2020 16:00:00","BZN|FI","Without sequence","34.11","",""
"02/08/2020 16:00:00 - 02/08/2020 17:00:00","BZN|FI","Without sequence","35.04","",""
"02/08/2020 17:00:00 - 02/08/2020 18:00:00","BZN|FI","Without sequence","32.5","",""
"02/08/2020 18:00:00 - 02/08/2020 19:00:00","BZN|FI","Without sequence","34.66","",""
"02/08/2020 19:00:00 - 02/08/2020 20:00:00","BZN|FI","Without sequence","34.66","",""
"02/08/2020 20:00:00 - 02/08/2020 21:00:00","BZN|FI","Without sequence","30.87","",""
"02/08/2020 21:00:00 - 02/08/2020 22:00:00","BZN|FI","Without sequence","35.45","",""
"02/08/2020 22:00:00 - 02/08/2020 23:00:00","BZN|FI","Without sequence","36.88","",""
"02/08/2020 23:00:00 - 03/08/2020 00:00:00","BZN|FI","Without sequence","31.89","",""
"03/08/2020 00:00:00 - 03/08/2020 01:00:00","BZN|FI","Without sequence","26.46","",""
"03/08/2020 01:00:00 - 03/08/2020 02:00:00","BZN|FI","Without sequence","23.07","",""
"03/08/2020 02:00:00 - 03/08/2020 03:00:00","BZN|FI","Without sequence","23.02","",""
"03/08/2020 03:00:00 - 03/08/2020 04:00:00","BZN|FI","Without sequence","23.01","",""
"03/08/2020 04:00:00 - 03/08/2020 05:00:00","BZN|FI","Without sequence","23.07","",""
"03/08/2020 05:00:00 - 03/08/2020 06:00:00","BZN|FI","Without sequence","27.26","",""
"03/08/2020 06:00:00 - 03/08/2020 07:00:00","BZN|FI","Without sequence","38.4","",""
"03/08/2020 07:00:00 - 03/08/2020 08:00:00","BZN|FI","Without sequence","39.97","",""
"03/08/2020 08:00:00 - 03/08/2020 09:00:00","BZN|FI","Without sequence","45.05","",""
"03/08/2020 09:00:00 - 03/08/2020 10:00:00","BZN|FI","Without sequence","47.18","",""
"03/08/2020 10:00:00 - 03/08/2020 11:00:00","BZN|FI","Without sequence","48.5","",""
"03/08/2020 11:00:00 - 03/08/2020 12:00:00","BZN|FI","Without sequence","47.79","",""
"03/08/2020 12:00:00 - 03/08/2020 13:00:00","BZN|FI","Without sequence","47.79","",""
"03/08/2020 13:00:00 - 03/08/2020 14:00:00","BZN|FI","Without sequence","48.47","",""
"03/08/2020 14:00:00 - 03/08/2020 15:00:00","BZN|FI","Without sequence","47.8","",""
"03/08/2020 15:00:00 - 03/08/2020 16:00:00","BZN|FI","Without sequence","46.99","",""
"03/08/2020 16:00:00 - 03/08/2020 17:00:00","BZN|FI","Without sequence","45.02","",""
"03/08/2020 17:00:00 - 03/08/2020 18:00:00","BZN|FI","Without sequence","43.79","",""
"03/08/2020 18:00:00 - 03/08/2020 19:00:00","BZN|FI","Without sequence","43.76","",""
"03/08/2020 19:00:00 - 03/08/2020 20:00:00","BZN|FI","Without sequence","45.45","",""
"03/08/2020 20:00:00 - 03/08/2020 21:00:00","BZN|FI","Without sequence","43.06","",""
"03/08/2020 21:00:00 - 03/08/2020 22:00:00","BZN|FI","Without sequence","40.7","",""
"03/08/2020 22:00:00 - 03/08/2020 23:00:00","BZN|FI","Without sequence","35.07","",""
"03/08/2020 23:00:00 - 04/08/2020 00:00:00","BZN|FI","Without sequence","33.51","",""
"04/08/2020 00:00:00 - 04/08/2020 01:00:00","BZN|FI","Without sequence","4.15","",""
"04/08/2020 01:00:00 - 04/08/2020 02:00:00","BZN|FI","Without sequence","4.18","",""
"04/08/2020 02:00:00 - 04/08/2020 03:00:00","BZN|FI","Without sequence","3.89","",""
"04/08/2020 03:00:00 - 04/08/2020 04:00:00","BZN|FI","Without sequence","4.24","",""
"04/08/2020 04:00:00 - 04/08/2020 05:00:00","BZN|FI","Without sequence","13.91","",""
"04/08/2020 05:00:00 - 04/08/2020 06:00:00","BZN|FI","Without sequence","28.35","",""
"04/08/2020 06:00:00 - 04/08/2020 07:00:00","BZN|FI","Without sequence","42.66","",""
"04/08/2020 07:00:00 - 04/08/2020 08:00:00","BZN|FI","Without sequence","46.97","",""
"04/08/2020 08:00:00 - 04/08/2020 09:00:00","BZN|FI","Without sequence","49.67","",""
"04/08/2020 09:00:00 - 04/08/2020 10:00:00","BZN|FI","Without sequence","47.59","",""
"04/08/2020 10:00:00 - 04/08/2020 11:00:00","BZN|FI","Without sequence","44.68","",""
"04/08/2020 11:00:00 - 04/08/2020 12:00:00","BZN|FI","Without sequence","47.11","",""
"04/08/2020 12:00:00 - 04/08/2020 13:00:00","BZN|FI","Without sequence","47.17","",""
"04/08/2020 13:00:00 - 04/08/2020 14:00:00","BZN|FI","Without sequence","44.16","",""
"04/08/2020 14:00:00 - 04/08/2020 15:00:00","BZN|FI","Without sequence","43.72","",""
"04/08/2020 15:00:00 - 04/08/2020 16:00:00","BZN|FI","Without sequence","43.78","",""
"04/08/2020 16:00:00 - 04/08/2020 17:00:00","BZN|FI","Without sequence","43.9","",""
"04/08/2020 17:00:00 - 04/08/2020 18:00:00","BZN|FI","Without sequence","43.94","",""
"04/08/2020 18:00:00 - 04/08/2020 19:00:00","BZN|FI","Without sequence","45.95","",""
"04/08/2020 19:00:00 - 04/08/2020 20:00:00","BZN|FI","Without sequence","43.94","",""
"04/08/2020 20:00:00 - 04/08/2020 21:00:00","BZN|FI","Without sequence","38.57","",""
"04/08/2020 21:00:00 - 04/08/2020 22:00:00","BZN|FI","Without sequence","40.17","",""
"04/08/2020 22:00:00 - 04/08/2020 23:00:00","BZN|FI","Without sequence","38.88","",""
"04/08/2020 23:00:00 - 05/08/2020 00:00:00","BZN|FI","Without sequence","24.37","",""
"05/08/2020 00:00:00 - 05/08/2020 01:00:00","BZN|FI","Without sequence","31.27","",""
"05/08/2020 01:00:00 - 05/08/2020 02:00:00","BZN|FI","Without sequence","27.01","",""
"05/08/2020 02:00:00 - 05/08/2020 03:00:00","BZN|FI","Without sequence","22.95","",""
"05/08/2020 03:00:00 - 05/08/2020 04:00:00","BZN|FI","Without sequence","19.64","",""
"05/08/2020 04:00:00 - 05/08/2020 05:00:00","BZN|FI","Without sequence","24.26","",""
"05/08/2020 05:00:00 - 05/08/2020 06:00:00","BZN|FI","Without sequence","36.48","",""
"05/08/2020 06:00:00 - 05/08/2020 07:00:00","BZN|FI","Without sequence","51.08","",""
"05/08/2020 07:00:00 - 05/08/2020 08:00:00","BZN|FI","Without sequence","52.76","",""
"05/08/2020 08:00:00 - 05/08/2020 09:00:00","BZN|FI","Without sequence","58.4","",""
"05/08/2020 09:00:00 - 05/08/2020 10:00:00","BZN|FI","Without sequence","59.78","",""
"05/08/2020 10:00:00 - 05/08/2020 11:00:00","BZN|FI","Without sequence","59.74","",""
"05/08/2020 11:00:00 - 05/08/2020 12:00:00","BZN|FI","Without sequence","59.78","",""
"05/08/2020 12:00:00 - 05/08/2020 13:00:00","BZN|FI","Without sequence","59.76","",""
"05/08/2020 13:00:00 - 05/08/2020 14:00:00","BZN|FI","Without sequence","58.98","",""
"05/08/2020 14:00:00 - 05/08/2020 15:00:00","BZN|FI","Without sequence","50.48","",""
"05/08/2020 15:00:00 - 05/08/2020 16:00:00","BZN|FI","Without sequence","44.87","",""
"05/08/2020 16:00:00 - 05/08/2020 17:00:00","BZN|FI","Without sequence","43.77","",""
"05/08/2020 17:00:00 - 05/08/2020 18:00:00","BZN|FI","Without sequence","43.75","",""
"05/08/2020 18:00:00 - 05/08/2020 19:00:00","BZN|FI","Without sequence","43.77","",""
"05/08/2020 19:00:00 - 05/08/2020 20:00:00","BZN|FI","Without sequence","46.89","",""
"05/08/2020 20:00:00 - 05/08/2020 21:00:00","BZN|FI","Without sequence","30.63","",""
"05/08/2020 21:00:00 - 05/08/2020 22:00:00","BZN|FI","Without sequence","39.83","",""
"05/08/2020 22:00:00 - 05/08/2020 23:00:00","BZN|FI","Without sequence","40.69","",""
"05/08/2020 23:00:00 - 06/08/2020 00:00:00","BZN|FI","Without sequence","23.3","",""
"06/08/2020 00:00:00 - 06/08/2020 01:00:00","BZN|FI","Without sequence","21.7","",""
"06/08/2020 01:00:00 - 06/08/2020 02:00:00","BZN|FI","Without sequence","19.8","",""
"06/08/2020 02:00:00 - 06/08/2020 03:00:00","BZN|FI","Without sequence","18.79","",""
"06/08/2020 03:00:00 - 06/08/2020 04:00:00","BZN|FI","Without sequence","20.69","",""
"06/08/2020 04:00:00 - 06/08/2020 05:00:00","BZN|FI","Without sequence","23.48","",""
"06/08/2020 05:00:00 - 06/08/2020 06:00:00","BZN|FI","Without sequence","27.06","",""
"06/08/2020 06:00:00 - 06/08/2020 07:00:00","BZN|FI","Without sequence","39.03","",""
"06/08/2020 07:00:00 - 06/08/2020 08:00:00","BZN|FI","Without sequence","50.2","",""
"06/08/2020 08:00:00 - 06/08/2020 09:00:00","BZN|FI","Without sequence","55.93","",""
"06/08/2020 09:00:00 - 06/08/2020 10:00:00","BZN|FI","Without sequence","56.93","",""
"06/08/2020 10:00:00 - 06/08/2020 11:00:00","BZN|FI","Without sequence","56.54","",""
"06/08/2020 11:00:00 - 06/08/2020 12:00:00","BZN|FI","Without sequence","56.91","",""
"06/08/2020 12:00:00 - 06/08/2020 13:00:00","BZN|FI","Without sequence","59.95","",""
"06/08/2020 13:00:00 - 06/08/2020 14:00:00","BZN|FI","Without sequence","56.97","",""
"06/08/2020 14:00:00 - 06/08/2020 15:00:00","BZN|FI","Without sequence","56.91","",""
"06/08/2020 15:00:00 - 06/08/2020 16:00:00","BZN|FI","Without sequence","56.52","",""
"06/08/2020 16:00:00 - 06/08/2020 17:00:00","BZN|FI","Without sequence","51.28","",""
"06/08/2020 17:00:00 - 06/08/2020 18:00:00","BZN|FI","Without sequence","51.96","",""
"06/08/2020 18:00:00 - 06/08/2020 19:00:00","BZN|FI","Without sequence","54.44","",""
"06/08/2020 19:00:00 - 06/08/2020 20:00:00","BZN|FI","Without sequence","53.96","",""
"06/08/2020 20:00:00 - 06/08/2020 21:00:00","BZN|FI","Without sequence","49.22","",""
"06/08/2020 21:00:00 - 06/08/2020 22:00:00","BZN|FI","Without sequence","43.39","",""
"06/08/2020 22:00:00 - 06/08/2020 23:00:00","BZN|FI","Without sequence","40.4","",""
"06/08/2020 23:00:00 - 07/08/2020 00:00:00","BZN|FI","Without sequence","30.03","",""
"07/08/2020 00:00:00 - 07/08/2020 01:00:00","BZN|FI","Without sequence","31.94","",""
"07/08/2020 01:00:00 - 07/08/2020 02:00:00","BZN|FI","Without sequence","30.27","",""
"07/08/2020 02:00:00 - 07/08/2020 03:00:00","BZN|FI","Without sequence","27.08","",""
"07/08/2020 03:00:00 - 07/08/2020 04:00:00","BZN|FI","Without sequence","27.1","",""
"07/08/2020 04:00:00 - 07/08/2020 05:00:00","BZN|FI","Without sequence","26.82","",""
"07/08/2020 05:00:00 - 07/08/2020 06:00:00","BZN|FI","Without sequence","30.66","",""
"07/08/2020 06:00:00 - 07/08/2020 07:00:00","BZN|FI","Without sequence","44.28","",""
"07/08/2020 07:00:00 - 07/08/2020 08:00:00","BZN|FI","Without sequence","49.39","",""
"07/08/2020 08:00:00 - 07/08/2020 09:00:00","BZN|FI","Without sequence","50.4","",""
"07/08/2020 09:00:00 - 07/08/2020 10:00:00","BZN|FI","Without sequence","51.05","",""
"07/08/2020 10:00:00 - 07/08/2020 11:00:00","BZN|FI","Without sequence","51.05","",""
"07/08/2020 11:00:00 - 07/08/2020 12:00:00","BZN|FI","Without sequence","54.5","",""
"07/08/2020 12:00:00 - 07/08/2020 13:00:00","BZN|FI","Without sequence","51.19","",""
"07/08/2020 13:00:00 - 07/08/2020 14:00:00","BZN|FI","Without sequence","51.11","",""
"07/08/2020 14:00:00 - 07/08/2020 15:00:00","BZN|FI","Without sequence","50.47","",""
"07/08/2020 15:00:00 - 07/08/2020 16:00:00","BZN|FI","Without sequence","45.5","",""
"07/08/2020 16:00:00 - 07/08/2020 17:00:00","BZN|FI","Without sequence","43.77","",""
"07/08/2020 17:00:00 - 07/08/2020 18:00:00","BZN|FI","Without sequence","43.79","",""
"07/08/2020 18:00:00 - 07/08/2020 19:00:00","BZN|FI","Without sequence","50.52","",""
"07/08/2020 19:00:00 - 07/08/2020 20:00:00","BZN|FI","Without sequence","54.62","",""
"07/08/2020 20:00:00 - 07/08/2020 21:00:00","BZN|FI","Without sequence","41.44","",""
"07/08/2020 21:00:00 - 07/08/2020 22:00:00","BZN|FI","Without sequence","42.31","",""
"07/08/2020 22:00:00 - 07/08/2020 23:00:00","BZN|FI","Without sequence","37.08","",""
"07/08/2020 23:00:00 - 08/08/2020 00:00:00","BZN|FI","Without sequence","24.24","",""
"08/08/2020 00:00:00 - 08/08/2020 01:00:00","BZN|FI","Without sequence","29.39","",""
"08/08/2020 01:00:00 - 08/08/2020 02:00:00","BZN|FI","Without sequence","22.16","",""
"08/08/2020 02:00:00 - 08/08/2020 03:00:00","BZN|FI","Without sequence","15.35","",""
"08/08/2020 03:00:00 - 08/08/2020 04:00:00","BZN|FI","Without sequence","15.96","",""
"08/08/2020 04:00:00 - 08/08/2020 05:00:00","BZN|FI","Without sequence","15.95","",""
"08/08/2020 05:00:00 - 08/08/2020 06:00:00","BZN|FI","Without sequence","23.94","",""
"08/08/2020 06:00:00 - 08/08/2020 07:00:00","BZN|FI","Without sequence","28.04","",""
"08/08/2020 07:00:00 - 08/08/2020 08:00:00","BZN|FI","Without sequence","33.09","",""
"08/08/2020 08:00:00 - 08/08/2020 09:00:00","BZN|FI","Without sequence","35.9","",""
"08/08/2020 09:00:00 - 08/08/2020 10:00:00","BZN|FI","Without sequence","30.87","",""
"08/08/2020 10:00:00 - 08/08/2020 11:00:00","BZN|FI","Without sequence","30.29","",""
"08/08/2020 11:00:00 - 08/08/2020 12:00:00","BZN|FI","Without sequence","30.3","",""
"08/08/2020 12:00:00 - 08/08/2020 13:00:00","BZN|FI","Without sequence","30.41","",""
"08/08/2020 13:00:00 - 08/08/2020 14:00:00","BZN|FI","Without sequence","33.07","",""
"08/08/2020 14:00:00 - 08/08/2020 15:00:00","BZN|FI","Without sequence","33.08","",""
"08/08/2020 15:00:00 - 08/08/2020 16:00:00","BZN|FI","Without sequence","31.36","",""
"08/08/2020 16:00:00 - 08/08/2020 17:00:00","BZN|FI","Without sequence","33.04","",""
"08/08/2020 17:00:00 - 08/08/2020 18:00:00","BZN|FI","Without sequence","34.07","",""
"08/08/2020 18:00:00 - 08/08/2020 19:00:00","BZN|FI","Without sequence","35.08","",""
"08/08/2020 19:00:00 - 08/08/2020 20:00:00","BZN|FI","Without sequence","34.02","",""
"08/08/2020 20:00:00 - 08/08/2020 21:00:00","BZN|FI","Without sequence","28.92","",""
"08/08/2020 21:00:00 - 08/08/2020 22:00:00","BZN|FI","Without sequence","28.93","",""
"08/08/2020 22:00:00 - 08/08/2020 23:00:00","BZN|FI","Without sequence","29.02","",""
"08/08/2020 23:00:00 - 09/08/2020 00:00:00","BZN|FI","Without sequence","19.97","",""
"09/08/2020 00:00:00 - 09/08/2020 01:00:00","BZN|FI","Without sequence","5.16","",""
"09/08/2020 01:00:00 - 09/08/2020 02:00:00","BZN|FI","Without sequence","4.99","",""
"09/08/2020 02:00:00 - 09/08/2020 03:00:00","BZN|FI","Without sequence","15.96","",""
"09/08/2020 03:00:00 - 09/08/2020 04:00:00","BZN|FI","Without sequence","15.98","",""
"09/08/2020 04:00:00 - 09/08/2020 05:00:00","BZN|FI","Without sequence","14.92","",""
"09/08/2020 05:00:00 - 09/08/2020 06:00:00","BZN|FI","Without sequence","16.97","",""
"09/08/2020 06:00:00 - 09/08/2020 07:00:00","BZN|FI","Without sequence","18.91","",""
"09/08/2020 07:00:00 - 09/08/2020 08:00:00","BZN|FI","Without sequence","24.4","",""
"09/08/2020 08:00:00 - 09/08/2020 09:00:00","BZN|FI","Without sequence","23.9","",""
"09/08/2020 09:00:00 - 09/08/2020 10:00:00","BZN|FI","Without sequence","24.64","",""
"09/08/2020 10:00:00 - 09/08/2020 11:00:00","BZN|FI","Without sequence","26.42","",""
"09/08/2020 11:00:00 - 09/08/2020 12:00:00","BZN|FI","Without sequence","25.37","",""
"09/08/2020 12:00:00 - 09/08/2020 13:00:00","BZN|FI","Without sequence","24.01","",""
"09/08/2020 13:00:00 - 09/08/2020 14:00:00","BZN|FI","Without sequence","23.41","",""
